ProductKey,SalesAmount
223,5.1865
223,10.373
324,419.4589
229,57.6808
332,838.9178
232,115.3616
220,20.1865
212,20.1865
314,4293.924
262,367.8764
235,57.6808
270,183.9382
275,356.898
326,838.9178
316,2624.382
342,419.4589
215,40.373
338,838.9178
319,1749.588
328,838.9178
315,1749.588
332,1677.8356
324,419.4589
322,1258.3767
342,419.4589
326,1258.3767
328,838.9178
315,4373.97
319,874.794
350,4049.988
218,22.8
348,8099.976
351,8099.976
345,4079.988
223,5.1865
344,4079.988
232,115.3616
346,8159.976
347,16319.952
313,8587.848
336,838.9178
338,419.4589
330,2097.2945
317,2624.382
310,2146.962
334,838.9178
318,874.794
324,419.4589
320,419.4589
319,1749.588
315,874.794
316,874.794
328,419.4589
332,838.9178
332,419.4589
223,10.373
212,20.1865
264,183.9382
314,2146.962
253,178.5808
272,551.8146
332,838.9178
315,874.794
328,419.4589
340,838.9178
334,419.4589
314,2146.962
317,4373.97
330,838.9178
316,2624.382
328,838.9178
311,2146.962
318,874.794
320,838.9178
315,1749.588
324,419.4589
312,4293.924
313,2146.962
316,874.794
275,713.796
342,1677.8356
310,4293.924
338,838.9178
315,3499.176
322,2516.7534
332,838.9178
326,1258.3767
334,419.4589
285,535.7424
317,2624.382
272,183.9382
319,3499.176
253,357.1616
324,2936.2123
330,838.9178
264,183.9382
315,1749.588
319,874.794
342,1677.8356
322,419.4589
326,1258.3767
328,838.9178
332,838.9178
324,419.4589
328,419.4589
316,874.794
326,838.9178
262,735.7528
322,838.9178
324,1258.3767
338,419.4589
229,115.3616
215,100.9325
235,57.6808
334,419.4589
285,357.1616
220,40.373
328,838.9178
332,838.9178
232,115.3616
330,838.9178
212,100.9325
319,2624.382
275,713.796
314,8587.848
270,735.7528
315,874.794
223,25.9325
342,1677.8356
348,4049.988
351,4049.988
346,4079.988
218,51.3
345,4079.988
223,5.1865
232,28.8404
350,4049.988
349,4049.988
292,2456.1
296,714.7043
344,4079.988
307,722.5949
345,6119.982
304,714.7043
218,11.4
350,4049.988
347,6119.982
348,4049.988
296,714.7043
351,4049.988
345,4079.988
307,1445.1898
326,419.4589
342,419.4589
319,2624.382
334,419.4589
322,419.4589
348,2024.994
334,838.9178
223,10.373
328,419.4589
332,419.4589
310,6440.886
336,419.4589
330,419.4589
326,838.9178
340,419.4589
232,57.6808
318,874.794
338,2097.2945
324,1677.8356
316,874.794
314,2146.962
312,2146.962
313,4293.924
319,4373.97
322,419.4589
332,419.4589
324,1258.3767
326,1258.3767
319,2624.382
332,1258.3767
324,419.4589
322,1677.8356
342,419.4589
349,6074.982
345,6119.982
348,4049.988
350,12149.964
344,4079.988
347,4079.988
346,4079.988
350,10124.97
351,14174.958
344,4079.988
349,8099.976
346,4079.988
232,28.8404
348,18224.946
345,8159.976
220,20.1865
328,1677.8356
326,2097.2945
319,874.794
342,2097.2945
322,419.4589
349,2024.994
351,2024.994
345,2039.994
313,2146.962
330,1677.8356
316,2624.382
315,874.794
311,2146.962
318,874.794
336,419.4589
340,1258.3767
338,419.4589
322,419.4589
310,4293.924
324,2097.2945
332,838.9178
314,2146.962
223,15.5595
342,419.4589
334,419.4589
312,6440.886
311,4293.924
319,874.794
342,1258.3767
310,2146.962
314,2146.962
340,419.4589
316,874.794
332,419.4589
336,419.4589
312,2146.962
317,4373.97
320,1677.8356
324,419.4589
232,28.8404
326,419.4589
313,6440.886
334,838.9178
272,183.9382
324,838.9178
319,1749.588
324,838.9178
330,1258.3767
285,178.5808
314,2146.962
322,1677.8356
316,874.794
326,838.9178
328,838.9178
332,419.4589
262,183.9382
317,1749.588
326,419.4589
319,874.794
342,419.4589
347,2039.994
351,2024.994
345,4079.988
218,11.4
320,419.4589
319,2624.382
311,4293.924
315,874.794
328,1677.8356
220,20.1865
324,419.4589
318,1749.588
338,419.4589
340,419.4589
314,4293.924
316,874.794
326,419.4589
334,1677.8356
215,20.1865
313,4293.924
312,2146.962
317,1749.588
328,838.9178
317,874.794
322,419.4589
318,874.794
311,2146.962
319,874.794
336,1677.8356
315,2624.382
342,419.4589
312,4293.924
223,5.1865
310,4293.924
313,2146.962
316,874.794
338,838.9178
314,4293.924
330,2097.2945
340,419.4589
338,419.4589
334,419.4589
324,1677.8356
319,3499.176
317,874.794
315,1749.588
328,838.9178
275,356.898
314,2146.962
322,2516.7534
330,419.4589
315,874.794
324,838.9178
342,838.9178
319,874.794
322,419.4589
332,419.4589
275,356.898
342,838.9178
322,2516.7534
212,40.373
332,838.9178
317,874.794
314,2146.962
215,20.1865
316,874.794
220,80.746
334,838.9178
338,419.4589
264,367.8764
319,1749.588
235,144.202
324,1677.8356
326,3355.6712
223,31.119
253,357.1616
330,1258.3767
328,3355.6712
310,4293.924
285,178.5808
270,367.8764
229,57.6808
232,86.5212
315,2624.382
344,12239.964
351,4049.988
300,1619.52
218,11.4
347,2039.994
348,8099.976
350,8099.976
293,1445.1898
304,2144.1129
218,11.4
345,6119.982
296,714.7043
348,4049.988
349,12149.964
344,4079.988
292,818.7
346,4079.988
307,1445.1898
336,2516.7534
328,419.4589
314,4293.924
316,2624.382
320,419.4589
313,4293.924
315,2624.382
322,1258.3767
330,419.4589
324,1258.3767
332,1677.8356
326,2097.2945
311,6440.886
319,1749.588
312,8587.848
223,5.1865
342,1677.8356
338,419.4589
334,419.4589
317,3499.176
310,4293.924
318,3499.176
232,57.6808
235,28.8404
328,838.9178
322,838.9178
347,6119.982
292,1637.4
344,6119.982
348,12149.964
296,1429.4086
345,4079.988
351,2024.994
307,722.5949
348,2024.994
345,2039.994
347,2039.994
346,2039.994
350,4049.988
344,4079.988
218,22.8
220,60.5595
229,28.8404
344,4079.988
350,4049.988
307,1445.1898
223,25.9325
300,809.76
304,714.7043
351,6074.982
296,714.7043
232,57.6808
212,20.1865
346,6119.982
215,40.373
324,419.4589
332,838.9178
342,419.4589
315,1749.588
326,419.4589
328,838.9178
319,1749.588
320,419.4589
330,1258.3767
313,2146.962
316,1749.588
318,1749.588
326,838.9178
336,419.4589
332,419.4589
223,5.1865
340,2097.2945
319,1749.588
338,419.4589
317,874.794
328,419.4589
324,838.9178
322,419.4589
223,15.5595
326,419.4589
232,57.6808
338,2097.2945
270,183.9382
328,1258.3767
324,419.4589
330,419.4589
319,874.794
315,1749.588
310,4293.924
320,419.4589
318,1749.588
336,838.9178
312,2146.962
342,419.4589
317,1749.588
322,838.9178
334,419.4589
220,60.5595
232,201.8828
350,10124.97
212,100.9325
215,40.373
229,28.8404
304,2144.1129
346,8159.976
220,40.373
292,1637.4
349,4049.988
296,1429.4086
348,20249.94
345,18359.946
344,4079.988
235,28.8404
307,722.5949
218,34.2
223,15.5595
351,14174.958
347,4079.988
272,183.9382
229,115.3616
322,838.9178
324,3355.6712
212,20.1865
315,1749.588
220,100.9325
334,1258.3767
264,183.9382
232,28.8404
262,735.7528
314,4293.924
326,838.9178
328,1258.3767
338,2097.2945
317,1749.588
332,1258.3767
275,356.898
235,86.5212
285,357.1616
215,20.1865
342,1677.8356
316,874.794
330,838.9178
223,10.373
270,551.8146
319,1749.588
317,1749.588
314,4293.924
322,838.9178
334,1258.3767
328,838.9178
313,4293.924
332,419.4589
336,419.4589
342,838.9178
326,419.4589
330,419.4589
340,419.4589
312,4293.924
320,838.9178
315,874.794
345,4079.988
232,115.3616
223,10.373
351,8099.976
348,8099.976
351,4049.988
349,2024.994
348,4049.988
347,4079.988
345,2039.994
346,4079.988
317,874.794
232,115.3616
212,121.119
322,1677.8356
220,60.5595
319,1749.588
314,6440.886
338,419.4589
334,838.9178
270,183.9382
326,838.9178
342,1677.8356
223,46.6785
316,1749.588
215,100.9325
285,357.1616
328,838.9178
275,713.796
332,838.9178
330,1258.3767
315,1749.588
235,144.202
229,115.3616
319,1749.588
324,419.4589
262,183.9382
342,838.9178
270,367.8764
315,874.794
326,1677.8356
347,4079.988
220,20.1865
344,4079.988
218,57
349,8099.976
346,8159.976
351,4049.988
220,100.9325
344,14279.958
218,34.2
235,144.202
293,2890.3796
349,20249.94
346,10199.97
223,46.6785
307,1445.1898
212,20.1865
304,1429.4086
296,1429.4086
350,10124.97
215,40.373
292,2456.1
232,259.5636
351,8099.976
300,2429.28
347,6119.982
229,144.202
348,4049.988
326,838.9178
310,2146.962
328,838.9178
270,367.8764
332,838.9178
272,183.9382
319,1749.588
264,183.9382
253,178.5808
275,713.796
317,874.794
316,874.794
342,838.9178
338,419.4589
315,874.794
346,2039.994
350,2024.994
349,2024.994
345,4079.988
348,4049.988
349,6074.982
350,4049.988
344,4079.988
346,4079.988
218,11.4
253,178.5808
215,20.1865
310,2146.962
322,838.9178
342,2936.2123
334,1258.3767
264,183.9382
324,838.9178
262,367.8764
328,838.9178
270,183.9382
235,28.8404
220,60.5595
223,20.746
326,419.4589
338,419.4589
215,20.1865
310,4293.924
253,357.1616
314,2146.962
212,20.1865
315,874.794
275,356.898
229,144.202
285,178.5808
264,367.8764
334,1258.3767
314,2146.962
262,183.9382
322,838.9178
270,367.8764
275,356.898
319,1749.588
253,357.1616
285,178.5808
328,838.9178
310,2146.962
326,419.4589
317,874.794
342,1677.8356
330,419.4589
332,838.9178
292,818.7
351,4049.988
347,4079.988
307,2167.7847
218,17.1
350,8099.976
346,4079.988
348,8099.976
345,4079.988
349,4049.988
293,1445.1898
344,6119.982
296,714.7043
300,3239.04
349,2024.994
332,838.9178
326,2516.7534
311,8587.848
317,2624.382
328,419.4589
334,419.4589
310,2146.962
338,838.9178
342,1677.8356
320,1677.8356
318,1749.588
223,20.746
322,1677.8356
319,874.794
336,2516.7534
324,1258.3767
312,2146.962
340,1677.8356
330,419.4589
316,3499.176
313,12881.772
314,10734.81
351,4049.988
296,714.7043
293,1445.1898
229,57.6808
345,2039.994
307,722.5949
212,40.373
346,4079.988
348,4049.988
232,28.8404
349,8099.976
223,5.1865
220,40.373
215,60.5595
347,2039.994
304,714.7043
292,818.7
300,809.76
235,144.202
348,2024.994
346,2039.994
345,4079.988
351,4049.988
344,2039.994
350,2024.994
218,22.8
351,2024.994
347,4079.988
345,2039.994
232,144.202
351,2024.994
350,10124.97
344,8159.976
349,12149.964
223,20.746
348,12149.964
345,8159.976
346,4079.988
347,4079.988
218,94.3113
332,838.9178
324,1677.8356
319,2624.382
315,2624.382
328,2097.2945
322,838.9178
342,1258.3767
326,1677.8356
315,3499.176
334,419.4589
324,2097.2945
322,2936.2123
316,874.794
223,54.0466
229,259.5636
220,60.5595
235,115.3616
270,919.691
215,80.746
285,178.5808
330,2516.7534
342,1258.3767
332,1677.8356
338,419.4589
275,1427.592
326,4194.589
328,2097.2945
262,183.9382
314,4293.924
212,121.119
317,2624.382
319,6123.558
232,259.5636
324,838.9178
322,419.4589
342,419.4589
319,1749.588
336,838.9178
314,8587.848
334,838.9178
315,874.794
340,419.4589
317,874.794
326,838.9178
318,2624.382
319,874.794
316,874.794
311,2146.962
320,2097.2945
330,419.4589
322,419.4589
351,2024.994
349,4049.988
348,4049.988
218,11.4
346,2039.994
346,10199.97
347,2039.994
351,16199.952
348,6074.982
223,25.9325
345,12239.964
218,57
350,8099.976
344,8159.976
232,144.202
296,714.7043
235,115.3616
304,714.7043
351,10124.97
348,6074.982
347,10199.97
345,14279.958
346,4079.988
232,86.5212
212,80.746
223,20.746
307,1445.1898
349,4049.988
344,4079.988
350,4049.988
215,20.1865
292,818.7
229,28.8404
218,5.7
300,809.76
232,57.6808
218,11.4
313,2146.962
322,419.4589
324,2097.2945
326,838.9178
332,419.4589
330,838.9178
316,874.794
311,4293.924
338,838.9178
317,874.794
315,2624.382
319,874.794
328,838.9178
312,2146.962
220,20.1865
315,874.794
322,838.9178
312,6440.886
332,838.9178
310,2146.962
340,838.9178
311,2146.962
338,838.9178
319,3499.176
318,874.794
320,838.9178
326,419.4589
324,838.9178
313,2146.962
314,4293.924
264,183.9382
316,874.794
253,178.5808
326,838.9178
310,2146.962
223,5.1865
345,12239.964
350,6074.982
346,8159.976
347,12239.964
220,40.373
232,144.202
349,4049.988
344,8159.976
218,22.8
220,60.5595
223,25.9325
316,874.794
319,5248.764
334,419.4589
328,1258.3767
317,874.794
314,2146.962
338,419.4589
235,86.5212
332,419.4589
229,28.8404
262,367.8764
324,838.9178
215,80.746
232,57.6808
342,838.9178
344,6119.982
351,4049.988
307,722.5949
218,17.1
304,714.7043
346,8159.976
347,2039.994
293,722.5949
296,714.7043
350,4049.988
326,838.9178
334,419.4589
285,357.1616
314,2146.962
264,183.9382
270,183.9382
315,2624.382
324,419.4589
328,419.4589
262,183.9382
322,838.9178
319,3499.176
332,419.4589
310,2146.962
253,178.5808
272,183.9382
316,2624.382
318,4373.97
317,2624.382
334,838.9178
310,6440.886
324,1258.3767
338,1258.3767
319,1749.588
313,10734.81
340,838.9178
312,4293.924
322,1677.8356
314,4293.924
330,838.9178
328,419.4589
342,1677.8356
311,6440.886
315,4373.97
316,1749.588
336,419.4589
320,838.9178
324,419.4589
330,419.4589
336,838.9178
338,838.9178
340,419.4589
315,1749.588
270,551.8146
311,2146.962
313,2146.962
332,838.9178
220,20.1865
317,1749.588
318,1749.588
314,6440.886
316,4373.97
232,57.6808
223,15.5595
310,2146.962
342,838.9178
319,874.794
322,838.9178
326,838.9178
232,57.6808
344,4079.988
223,15.5595
348,4049.988
349,4049.988
218,75.5972
347,10199.97
351,4049.988
346,8159.976
350,8099.976
351,14174.958
345,8159.976
349,4049.988
348,4049.988
218,22.8
347,10199.97
344,8159.976
346,6119.982
292,818.7
212,40.373
351,6074.982
232,28.8404
350,4049.988
300,809.76
215,80.746
307,722.5949
220,20.1865
235,28.8404
304,714.7043
218,11.4
346,4079.988
347,2039.994
229,28.8404
296,1429.4086
318,3499.176
336,838.9178
342,1258.3767
315,874.794
311,12881.772
314,2146.962
338,838.9178
313,2146.962
316,874.794
320,419.4589
310,8587.848
223,25.9325
317,1749.588
322,419.4589
340,1258.3767
328,838.9178
232,173.0424
326,838.9178
334,1677.8356
319,2624.382
312,12881.772
332,1258.3767
342,1677.8356
332,419.4589
334,419.4589
328,838.9178
330,419.4589
317,874.794
315,1749.588
316,874.794
314,6440.886
310,4293.924
285,178.5808
262,183.9382
270,367.8764
272,183.9382
229,28.8404
232,86.5212
235,57.6808
223,5.1865
220,20.1865
212,20.1865
215,20.1865
332,419.4589
322,1258.3767
314,2146.962
315,3499.176
342,419.4589
328,1677.8356
351,2024.994
346,2039.994
350,2024.994
348,4049.988
347,2039.994
344,2039.994
350,2024.994
330,419.4589
220,80.746
275,713.796
326,838.9178
316,2624.382
324,838.9178
319,5248.764
215,40.373
235,86.5212
322,1677.8356
342,838.9178
315,6123.558
270,367.8764
232,115.3616
223,10.373
314,6440.886
338,838.9178
317,1749.588
229,115.3616
334,838.9178
212,60.5595
332,838.9178
285,535.7424
262,183.9382
346,2039.994
292,818.7
349,2024.994
344,4079.988
296,1429.4086
307,722.5949
348,4049.988
351,4049.988
218,11.4
232,28.8404
328,419.4589
322,1258.3767
313,2146.962
223,5.1865
326,419.4589
311,2146.962
312,4293.924
315,874.794
342,419.4589
317,874.794
310,2146.962
314,6440.886
318,4373.97
338,419.4589
334,419.4589
332,1258.3767
336,838.9178
304,1429.4086
349,4049.988
351,4049.988
300,1619.52
218,22.8
346,4079.988
348,4049.988
345,8159.976
347,8159.976
235,57.6808
215,40.373
220,40.373
212,20.1865
229,57.6808
292,1637.4
332,1258.3767
322,838.9178
326,838.9178
319,1749.588
315,1749.588
342,838.9178
348,2024.994
218,11.4
349,2024.994
347,2039.994
324,419.4589
312,4293.924
270,183.9382
310,6440.886
232,144.202
328,1677.8356
316,2624.382
342,1258.3767
314,6440.886
332,838.9178
322,2097.2945
340,1258.3767
313,6440.886
318,874.794
326,1677.8356
330,419.4589
317,874.794
315,2624.382
319,2624.382
338,1677.8356
223,10.373
334,419.4589
320,2516.7534
311,6440.886
285,178.5808
311,2146.962
350,8099.976
349,12149.964
347,6119.982
351,18224.946
223,20.746
346,12239.964
345,16319.952
218,22.8
300,809.76
296,3573.5215
293,1445.1898
232,115.3616
292,2456.1
304,714.7043
344,12239.964
307,2167.7847
215,80.746
220,60.5595
229,57.6808
212,100.9325
235,57.6808
220,20.1865
315,874.794
319,874.794
326,419.4589
322,838.9178
328,838.9178
324,419.4589
235,28.8404
229,86.5212
328,838.9178
326,838.9178
324,419.4589
215,60.5595
315,1749.588
232,86.5212
223,5.1865
332,1677.8356
342,838.9178
212,60.5595
342,419.4589
326,419.4589
322,419.4589
346,6119.982
349,4049.988
218,11.4
348,6074.982
296,714.7043
350,12149.964
300,809.76
345,2039.994
307,722.5949
292,818.7
347,4079.988
262,367.8764
319,1749.588
326,1677.8356
229,57.6808
332,838.9178
223,5.1865
334,1258.3767
317,874.794
232,86.5212
342,838.9178
316,874.794
328,838.9178
220,20.1865
215,60.5595
330,838.9178
322,838.9178
235,28.8404
232,28.8404
332,2097.2945
342,419.4589
322,1258.3767
319,874.794
318,1749.588
316,1749.588
315,1749.588
317,874.794
338,1677.8356
320,419.4589
324,419.4589
330,838.9178
312,4293.924
328,419.4589
223,5.1865
336,419.4589
310,2146.962
348,4049.988
320,838.9178
332,419.4589
319,1749.588
340,1677.8356
330,419.4589
311,4293.924
318,874.794
315,874.794
316,1749.588
326,419.4589
223,5.1865
317,874.794
324,1258.3767
334,1677.8356
313,4293.924
322,419.4589
347,4079.988
348,2024.994
351,4049.988
350,4049.988
346,4079.988
344,4079.988
349,2024.994
345,4079.988
348,6074.982
345,8159.976
349,4049.988
218,51.3
347,8159.976
350,8099.976
344,8159.976
220,40.373
232,28.8404
223,31.119
345,6119.982
347,8159.976
220,60.5595
351,6074.982
346,4079.988
292,818.7
218,34.2
296,714.7043
344,4079.988
349,10124.97
350,10124.97
307,1445.1898
232,57.6808
229,57.6808
212,80.746
348,4049.988
215,141.3055
235,144.202
272,367.8764
264,367.8764
322,419.4589
332,838.9178
342,419.4589
328,419.4589
326,419.4589
315,874.794
326,419.4589
319,874.794
332,419.4589
315,1749.588
324,1258.3767
342,838.9178
314,2146.962
322,1258.3767
347,4079.988
344,2039.994
349,4049.988
218,11.4
350,2024.994
350,4049.988
347,4079.988
349,2024.994
351,2024.994
344,10199.97
346,8159.976
348,4049.988
218,57
345,6119.982
332,419.4589
328,419.4589
322,419.4589
324,1677.8356
342,1258.3767
326,838.9178
319,2624.382
338,838.9178
342,2516.7534
332,419.4589
336,1677.8356
326,1677.8356
312,2146.962
340,2516.7534
320,838.9178
314,6440.886
318,3499.176
319,874.794
313,2146.962
232,86.5212
334,419.4589
328,1258.3767
316,4373.97
223,15.5595
330,1258.3767
322,419.4589
311,2146.962
310,6440.886
315,5248.764
317,3499.176
342,419.4589
316,874.794
317,874.794
285,357.1616
332,2516.7534
336,419.4589
322,1258.3767
220,121.119
340,838.9178
320,1258.3767
313,2146.962
314,2146.962
328,1677.8356
310,2146.962
338,1258.3767
326,419.4589
315,3499.176
270,367.8764
334,2516.7534
319,3499.176
232,201.8828
330,1677.8356
312,10734.81
324,838.9178
311,12881.772
223,25.9325
319,3499.176
322,1258.3767
342,1258.3767
326,1258.3767
316,874.794
330,419.4589
232,57.6808
235,57.6808
338,1258.3767
275,1070.694
220,20.1865
215,20.1865
332,838.9178
322,838.9178
223,25.9325
212,20.1865
326,838.9178
319,1749.588
285,714.3232
314,2146.962
262,183.9382
346,12239.964
218,75.5972
348,6074.982
349,10124.97
344,10199.97
345,16319.952
350,6074.982
351,4049.988
347,4079.988
350,4049.988
345,4079.988
346,2039.994
215,20.1865
229,28.8404
220,40.373
212,60.5595
307,722.5949
223,10.373
348,10124.97
232,259.5636
344,4079.988
296,1429.4086
292,818.7
351,16199.952
220,60.5595
349,14174.958
300,809.76
293,722.5949
232,115.3616
344,4079.988
223,10.373
350,4049.988
235,57.6808
218,11.4
345,12239.964
304,714.7043
347,6119.982
215,60.5595
348,4049.988
264,551.8146
334,838.9178
324,1258.3767
326,2516.7534
328,2516.7534
315,1749.588
342,838.9178
330,419.4589
262,735.7528
229,28.8404
338,1258.3767
272,735.7528
322,2097.2945
317,1749.588
270,367.8764
332,2516.7534
285,178.5808
316,1749.588
275,713.796
319,874.794
326,419.4589
342,838.9178
328,2097.2945
318,1749.588
317,874.794
334,838.9178
312,8587.848
324,1258.3767
315,874.794
322,419.4589
332,419.4589
314,2146.962
310,10734.81
330,419.4589
344,2039.994
347,2039.994
348,2024.994
322,1258.3767
344,6119.982
351,8099.976
348,8099.976
218,28.5
349,12149.964
345,2039.994
346,4079.988
350,8099.976
232,57.6808
347,8159.976
223,31.119
270,183.9382
316,1749.588
336,838.9178
319,2624.382
324,419.4589
312,2146.962
328,838.9178
262,183.9382
285,178.5808
315,874.794
322,2097.2945
318,874.794
326,838.9178
310,8587.848
220,40.373
320,419.4589
311,2146.962
342,419.4589
319,1749.588
324,419.4589
332,419.4589
315,874.794
293,1445.1898
300,809.76
348,2024.994
296,714.7043
351,4049.988
348,12149.964
344,12239.964
347,2039.994
292,1637.4
307,1445.1898
346,6119.982
350,18224.946
218,45.6
349,4049.988
344,8159.976
229,86.5212
345,4079.988
348,4049.988
232,173.0424
349,4049.988
215,40.373
346,6119.982
218,11.4
220,80.746
235,86.5212
304,714.7043
350,6074.982
212,20.1865
300,809.76
316,874.794
319,874.794
342,419.4589
220,60.5595
322,419.4589
332,419.4589
223,25.9325
229,28.8404
319,1749.588
285,357.1616
262,183.9382
270,183.9382
212,60.5595
232,57.6808
235,28.8404
315,4373.97
317,1749.588
330,419.4589
334,419.4589
314,4293.924
324,838.9178
328,419.4589
315,874.794
349,10124.97
351,2024.994
345,2039.994
348,8099.976
344,2039.994
350,8099.976
344,10199.97
220,80.746
304,2144.1129
292,2456.1
223,15.5595
351,4049.988
235,28.8404
349,10124.97
293,1445.1898
296,2144.1129
232,28.8404
348,8099.976
300,2429.28
215,60.5595
229,28.8404
345,8159.976
212,60.5595
347,8159.976
346,10199.97
350,6074.982
307,2890.3796
324,838.9178
315,3499.176
342,1258.3767
332,838.9178
319,1749.588
326,838.9178
322,1677.8356
350,4049.988
218,28.5
345,4079.988
350,4049.988
300,809.76
346,6119.982
218,11.4
348,10124.97
307,722.5949
345,4079.988
296,714.7043
293,1445.1898
262,735.7528
338,1258.3767
322,2097.2945
332,838.9178
328,419.4589
317,2624.382
324,838.9178
319,1749.588
315,2624.382
285,714.3232
275,1784.49
270,367.8764
235,115.3616
223,5.1865
326,419.4589
316,2624.382
212,40.373
272,551.8146
310,4293.924
253,535.7424
334,838.9178
232,288.404
215,20.1865
314,2146.962
264,367.8764
330,838.9178
229,144.202
220,40.373
220,40.373
349,4049.988
232,28.8404
344,4079.988
223,20.746
326,1677.8356
310,2146.962
334,1258.3767
330,838.9178
338,1677.8356
332,1258.3767
315,3499.176
316,3499.176
311,4293.924
317,874.794
285,535.7424
342,838.9178
336,1258.3767
340,1677.8356
314,12881.772
262,183.9382
324,419.4589
319,2624.382
320,838.9178
270,551.8146
312,2146.962
328,838.9178
313,12881.772
326,419.4589
342,838.9178
319,2624.382
347,4079.988
348,4049.988
350,4049.988
351,4049.988
347,4079.988
307,722.5949
292,818.7
229,28.8404
232,28.8404
235,57.6808
218,28.5
223,15.5595
220,40.373
212,20.1865
215,40.373
349,4049.988
232,57.6808
229,28.8404
296,1429.4086
346,4079.988
223,20.746
299,809.76
350,4049.988
347,4079.988
220,121.119
215,20.1865
235,57.6808
212,20.1865
345,10199.97
288,722.5949
307,1445.1898
232,57.6808
336,1258.3767
324,2516.7534
338,1677.8356
332,838.9178
334,838.9178
319,6998.352
314,2146.962
315,3499.176
316,3499.176
262,551.8146
326,3775.1301
275,1070.694
241,2274.2277
270,183.9382
272,367.8764
342,2097.2945
285,357.1616
322,1677.8356
317,5248.764
253,714.3232
264,183.9382
238,3032.3036
276,713.796
266,183.9382
279,178.5808
296,1429.4086
351,4049.988
229,57.6808
218,89.3475
292,1637.4
220,40.373
215,40.373
349,4049.988
347,8159.976
350,4049.988
212,20.1865
348,4049.988
344,4079.988
307,722.5949
232,28.8404
345,8159.976
223,10.373
235,28.8404
344,4079.988
235,28.8404
345,4079.988
347,4079.988
218,64.7976
350,8099.976
348,4049.988
296,714.7043
292,818.7
310,2146.962
324,419.4589
334,838.9178
276,356.898
232,57.6808
347,8159.976
344,6119.982
346,4079.988
345,4079.988
218,11.4
219,11.4
223,20.746
348,4049.988
349,6074.982
351,4049.988
350,4049.988
315,7873.146
310,4293.924
276,356.898
223,10.373
328,1258.3767
330,2097.2945
317,6123.558
316,1749.588
215,60.5595
212,40.373
229,57.6808
253,892.904
334,1677.8356
270,735.7528
326,3355.6712
285,357.1616
322,2516.7534
340,838.9178
272,183.9382
314,10734.81
324,3775.1301
275,713.796
235,28.8404
342,5165.777
241,758.0759
332,3775.1301
319,7873.146
264,735.7528
338,838.9178
345,4079.988
218,45.6
346,2039.994
350,2024.994
348,2024.994
219,11.4
322,419.4589
319,1749.588
288,1445.1898
299,1619.52
314,2146.962
272,183.9382
264,551.8146
319,874.794
326,1258.3767
324,419.4589
328,419.4589
342,419.4589
349,4049.988
351,4049.988
347,4079.988
296,714.7043
292,1637.4
307,722.5949
344,4079.988
346,8159.976
218,34.2
348,4049.988
232,57.6808
336,419.4589
338,838.9178
314,6440.886
334,1258.3767
326,419.4589
262,367.8764
316,874.794
235,28.8404
317,874.794
330,1677.8356
315,2624.382
340,419.4589
322,838.9178
318,874.794
324,419.4589
332,419.4589
312,6440.886
285,357.1616
342,838.9178
229,86.5212
223,5.1865
215,40.373
212,60.5595
322,1677.8356
328,1258.3767
315,874.794
326,1258.3767
319,2624.382
342,1677.8356
332,1677.8356
223,15.5595
232,230.7232
315,2624.382
215,20.1865
220,100.9325
223,10.373
229,57.6808
314,4293.924
336,1677.8356
318,874.794
270,183.9382
342,419.4589
322,419.4589
235,28.8404
338,838.9178
313,4293.924
311,6440.886
320,419.4589
317,2624.382
310,6440.886
212,20.1865
262,367.8764
328,838.9178
332,419.4589
330,419.4589
340,1258.3767
232,28.8404
349,4049.988
350,4049.988
232,57.6808
219,11.4
346,8159.976
348,6074.982
351,8099.976
344,14279.958
223,5.1865
345,8159.976
218,34.2
347,6119.982
253,178.5808
312,4293.924
215,40.373
317,874.794
330,419.4589
220,40.373
342,419.4589
223,25.9325
316,2624.382
272,183.9382
338,1258.3767
320,419.4589
334,1677.8356
232,28.8404
324,1258.3767
314,6440.886
212,20.1865
326,838.9178
285,178.5808
313,4293.924
340,419.4589
319,2624.382
235,115.3616
328,419.4589
229,28.8404
264,183.9382
342,1258.3767
220,40.373
264,183.9382
326,419.4589
334,838.9178
310,2146.962
336,419.4589
328,419.4589
285,178.5808
317,2624.382
316,1749.588
338,419.4589
215,20.1865
212,60.5595
232,28.8404
312,6440.886
262,183.9382
229,86.5212
235,144.202
320,1258.3767
322,419.4589
270,367.8764
275,713.796
311,4293.924
314,2146.962
319,2624.382
223,5.1865
326,419.4589
311,6440.886
253,178.5808
232,144.202
334,419.4589
342,419.4589
220,60.5595
336,419.4589
314,2146.962
324,1258.3767
316,1749.588
315,1749.588
223,10.373
310,2146.962
212,20.1865
272,183.9382
215,80.746
229,28.8404
320,419.4589
330,1258.3767
332,838.9178
318,2624.382
313,2146.962
340,1677.8356
270,367.8764
262,367.8764
223,5.1865
315,3499.176
326,1258.3767
332,419.4589
328,1258.3767
319,1749.588
324,838.9178
322,838.9178
296,714.7043
345,12239.964
292,818.7
350,4049.988
218,45.6
347,8159.976
300,1619.52
349,10124.97
346,4079.988
351,4049.988
348,6074.982
307,722.5949
293,722.5949
253,178.5808
220,80.746
270,551.8146
212,40.373
314,8587.848
315,3499.176
326,2097.2945
229,86.5212
215,80.746
334,838.9178
272,367.8764
330,419.4589
285,178.5808
322,3775.1301
235,115.3616
